SEASON_NUMBER,STARTUP_NAME,EPISODE_NUMBER,PITCH_NUMBER,SEASON_START,SEASON_END,ORIGINAL_AIR_DATE,INDUSTRY,BUSINESS_DESCRIPTION,COMPANY_WEBSITE,PITCHERS_GENDER,PITCHERS_AVERAGE_AGE,PITCHERS_CITY,PITCHERS_STATE,ENTREPRENEUR_NAMES,MULTIPLE_ENTREPRENEURS,US_VIEWERSHIP,ORIGINAL_ASK_AMOUNT,ORIGINAL_OFFERED_EQUITY,VALUATION_REQUESTED,GOT_DEAL,TOTAL_DEAL_AMOUNT,TOTAL_DEAL_EQUITY,DEAL_VALUATION,NUMBER_OF_SHARKS_IN_DEAL,INVESTMENT_AMOUNT_PER_SHARK,EQUITY_PER_SHARK,ROYALTY_DEAL,ADVISORY_SHARES_EQUITY,LOAN,DEAL_HAS_CONDITIONS,BARBARA_CORCORAN_INVESTMENT_AMOUNT,BARBARA_CORCORAN_INVESTMENT_EQUITY,MARK_CUBAN_INVESTMENT_AMOUNT,MARK_CUBAN_INVESTMENT_EQUITY,LORI_GREINER_INVESTMENT_AMOUNT,LORI_GREINER_INVESTMENT_EQUITY,ROBERT_HERJAVEC_INVESTMENT_AMOUNT,ROBERT_HERJAVEC_INVESTMENT_EQUITY,DAYMOND_JOHN_INVESTMENT_AMOUNT,DAYMOND_JOHN_INVESTMENT_EQUITY,KEVIN_O_LEARY_INVESTMENT_AMOUNT,KEVIN_O_LEARY_INVESTMENT_EQUITY,GUEST_INVESTMENT_AMOUNT,GUEST_INVESTMENT_EQUITY,GUEST_NAME,BARBARA_CORCORAN_PRESENT,MARK_CUBAN_PRESENT,LORI_GREINER_PRESENT,ROBERT_HERJAVEC_PRESENT,DAYMOND_JOHN_PRESENT,KEVIN_O_LEARY_PRESENT,GUEST_PRESENT
8,CropSticks,20,690,23-Sep-16,12-May-17,7-Apr-17,Lifestyle/Home,bamboo chopsticks with a built-in rest,,Female,,,HI,,,4.88,75000.0,12.5,600000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,UnderTheWeather,20,691,23-Sep-16,12-May-17,7-Apr-17,Fitness/Sports/Outdoors,weatherproof pop-up pods,,Male,,,OH,,,4.88,600000.0,10.0,6000000.0,1.0,600000.0,15.0,4000000.0,1.0,600000.0,15.0,,,,,,,600000.0,15.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,GuardLlama,21,692,23-Sep-16,12-May-17,14-Apr-17,Technology/Software,remote that activates a personal emergency service,,Male,,,IL,,,4.38,100000.0,5.0,2000000.0,1.0,100000.0,18.0,555556.0,1.0,100000.0,18.0,yes,,,,100000.0,18.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
8,Flag,21,693,23-Sep-16,12-May-17,14-Apr-17,Lifestyle/Home,free photo printing service,,Mixed Team,,,CA,,,4.38,375000.0,5.0,7500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
8,Validated,21,694,23-Sep-16,12-May-17,14-Apr-17,Technology/Software,app that earns credit toward covering transportation costs,,Male,,,OR,,,4.38,250000.0,8.0,3125000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
8,GuardianBikes,21,695,23-Sep-16,12-May-17,14-Apr-17,Fitness/Sports/Outdoors,children's bicycles with an improved braking system,,Male,,,CA,,,4.38,500000.0,10.0,5000000.0,1.0,500000.0,15.0,3333333.0,1.0,500000.0,15.0,,,,,,,500000.0,15.0,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
8,Goverre,22,696,23-Sep-16,12-May-17,21-Apr-17,Lifestyle/Home,spill-proof portable wine glass,,Female,,,CA,,,4.58,200000.0,13.0,1538462.0,1.0,200000.0,33.3,600601.0,3.0,66666.66667,11.1,,,,,,,66666.66667,11.1,66666.66667,11.1,66666.66667,11.1,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,SeeRescueStreamer,22,697,23-Sep-16,12-May-17,21-Apr-17,Fitness/Sports/Outdoors,large streamer used as an emergency signal device,,Male,,,HI,,,4.58,200000.0,20.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,BootyQueenApparel,22,698,23-Sep-16,12-May-17,21-Apr-17,Fashion/Beauty,fitness fashion line that accents a woman's rear end,,Mixed Team,,,TX,,,4.58,250000.0,20.0,1250000.0,1.0,250000.0,33.3,750075.0,1.0,250000.0,33.3,,,,,,,,,,,,,250000.0,33.3,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,LoctoteIndustrialBag,22,699,23-Sep-16,12-May-17,21-Apr-17,Fashion/Beauty,drawstring pack that is cut-resistant,,Male,,,OH,,,4.58,150000.0,5.0,3000000.0,1.0,150000.0,10.0,1500000.0,1.0,150000.0,10.0,yes,,,,,,,,,,150000.0,10.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,ThompsonTee,23,700,23-Sep-16,12-May-17,5-May-17,Fashion/Beauty,undershirts designed to block underarm sweat ,,Male,,,CA,,,4.4,700000.0,7.0,10000000.0,1.0,700000.0,25.0,2800000.0,1.0,700000.0,25.0,,,,,,,,,,,700000.0,25.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,WalletBuckle,23,701,23-Sep-16,12-May-17,5-May-17,Fashion/Beauty,buckle that holds credit cards,,Male,,,CA,,,4.4,500000.0,10.0,5000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,RumiSpice,23,702,23-Sep-16,12-May-17,5-May-17,Food and Beverage,saffron imported from Afghanistan,,Mixed Team,,,IL,,,4.4,250000.0,5.0,5000000.0,1.0,250000.0,15.0,1666667.0,1.0,250000.0,15.0,,,,,,,250000.0,15.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,PeoplesDesign,23,703,23-Sep-16,12-May-17,5-May-17,Lifestyle/Home,mixing bowl with a built-in scoop,,Male,,,CO,,,4.4,75000.0,25.0,300000.0,1.0,75000.0,33.3,225002.0,1.0,75000.0,33.3,,,,,,,,,75000.0,33.3,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
8,Wine&Design,24,704,23-Sep-16,12-May-17,12-May-17,Media/Entertainment,painting classes with wine served,,Mixed Team,Middle,,NC,Patrick and Harriet Mills,1.0,4.01,500000.0,10.0,5000000.0,1.0,500000.0,10.0,5000000.0,1.0,500000.0,10.0,,,350000.0,,,,,,,,,,,,500000.0,10.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,
8,RocketBook,24,705,23-Sep-16,12-May-17,12-May-17,Technology/Software,notebook that can scan contents to cloud services,,Male,,,MA,,,4.01,400000.0,10.0,4000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
8,LaidBrand,24,706,23-Sep-16,12-May-17,12-May-17,Fashion/Beauty,hair-care products made with pheromones,,Male,,,FL,,,4.01,30000.0,30.0,100000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
8,BridalBuddy,24,707,23-Sep-16,12-May-17,12-May-17,Fashion/Beauty,functional slip worn under a wedding gown,,Female,,,PA,,,4.01,75000.0,10.0,750000.0,1.0,75000.0,30.0,250000.0,2.0,37500.0,15.0,,,,,,,,,37500.0,15.0,,,,,37500.0,15.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,LockerBoard,1,708,1-Oct-17,25-Feb-18,1-Oct-17,Fitness/Sports/Outdoors,skateboard that can fit inside a locker,,Mixed Team,,,CA,,,5.12,60000.0,15.0,400000.0,1.0,65000.0,20.0,325000.0,1.0,65000.0,20.0,,,,,,,,,,,,,,,,,65000.0,20.0,Richard Branson,0.0,1.0,1.0,1.0,1.0,0.0,
9,WypAviation,1,709,1-Oct-17,25-Feb-18,1-Oct-17,Fitness/Sports/Outdoors,wakeboard style vehicle,,Male,,,AL,,,5.12,500000.0,20.0,2500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,
9,SierraMadreResearch,1,710,1-Oct-17,25-Feb-18,1-Oct-17,Fitness/Sports/Outdoors,hammock tent,,Mixed Team,,,MS,,,5.12,175000.0,15.0,1166667.0,1.0,175000.0,15.0,1166667.0,1.0,175000.0,15.0,,,,,,,,,,,,,,,,,175000.0,15.0,Richard Branson,0.0,1.0,1.0,1.0,1.0,0.0,
9,SimpleHabit,1,711,1-Oct-17,25-Feb-18,1-Oct-17,Health/Wellness,meditation app,,Female,,,CA,,,5.12,600000.0,5.0,12000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,
9,Seventy2,2,712,1-Oct-17,25-Feb-18,1-Oct-17,Lifestyle/Home,bag of tools and equipment for emergencies,,Male,,,CA,,,5.12,100000.0,5.0,2000000.0,1.0,200000.0,10.0,2000000.0,1.0,200000.0,10.0,,,,,,,,,,,200000.0,10.0,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,Jackson'sHonest,2,713,1-Oct-17,25-Feb-18,1-Oct-17,Food and Beverage,snack foods made with coconut oil,,Mixed Team,,,CO,,,5.12,1250000.0,5.0,25000000.0,1.0,1250000.0,15.0,8333333.0,1.0,1250000.0,15.0,,,,,,,,,,,,,,,,,1250000.0,15.0,Rohan Oza,1.0,1.0,1.0,1.0,0.0,0.0,
9,QBall,2,714,1-Oct-17,25-Feb-18,1-Oct-17,Media/Entertainment,wireless microphone inside a bal,,Male,,,NC,,,5.12,200000.0,15.0,1333333.0,1.0,300000.0,30.0,1000000.0,3.0,100000.0,10.0,,,,,,,100000.0,10.0,100000.0,10.0,,,,,,,100000.0,10.0,Rohan Oza,1.0,1.0,1.0,1.0,0.0,0.0,
9,Trippie,2,715,1-Oct-17,25-Feb-18,1-Oct-17,Travel,app for navigating large airports,,Male,,,CA,,,5.12,100000.0,10.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,Firdgetland,3,716,1-Oct-17,25-Feb-18,8-Oct-17,Lifestyle/Home,fidget spinners and rings,,Male,,,AZ,,,4.73,50000.0,10.0,500000.0,1.0,50000.0,20.0,250000.0,1.0,50000.0,20.0,,,,,50000.0,20.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,Enso,3,717,1-Oct-17,25-Feb-18,8-Oct-17,Fashion/Beauty,flexible silicone wedding bands,,Male,,,UT,,,4.73,500000.0,7.5,6666667.0,1.0,500000.0,15.0,3333333.0,1.0,500000.0,15.0,,,,,,,,,,,500000.0,15.0,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,ThirdWaveWater,3,718,1-Oct-17,25-Feb-18,8-Oct-17,Food and Beverage,mineral concoction for better coffee brewing quality,,Male,,,OH,,,4.73,100000.0,10.0,1000000.0,1.0,100000.0,25.0,400000.0,1.0,100000.0,25.0,,,,,100000.0,25.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,TanglePets,3,719,1-Oct-17,25-Feb-18,8-Oct-17,Children/Education,kid-friendly hairbrush,,Female,,,WA,,,4.73,75000.0,30.0,250000.0,1.0,75000.0,45.0,166667.0,1.0,75000.0,45.0,,,,,,,,,75000.0,45.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,DelightedBy,4,720,1-Oct-17,25-Feb-18,15-Oct-17,Food and Beverage,dessert hummus,,Female,,,NV,,,4.64,600000.0,12.0,5000000.0,1.0,600000.0,12.0,5000000.0,1.0,600000.0,12.0,,,,,,,600000.0,12.0,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,Solemender,4,721,1-Oct-17,25-Feb-18,15-Oct-17,Health/Wellness,stainless steel foot massage roller,,Male,,,MI,,,4.64,75000.0,10.0,750000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,IceShaker,4,722,1-Oct-17,25-Feb-18,15-Oct-17,Fitness/Sports/Outdoors,stainless steel insulated protein shake bottle,,Male,,,TX,,,4.64,100000.0,15.0,666667.0,1.0,150000.0,15.0,1000000.0,2.0,75000.0,7.5,,,,,,,75000.0,7.5,,,,,,,,,75000.0,7.5,Alex Rodriguez,1.0,1.0,1.0,0.0,0.0,1.0,
9,Benjilock,4,723,1-Oct-17,25-Feb-18,15-Oct-17,Fitness/Sports/Outdoors,fingerprint-technology padlocks,,Male,,,CA,,,4.64,200000.0,10.0,2000000.0,1.0,200000.0,10.0,2000000.0,1.0,200000.0,10.0,,,,,,,,,,,,,,,200000.0,10.0,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,Ash&Anvil,5,724,1-Oct-17,25-Feb-18,22-Oct-17,Fashion/Beauty,shirts for short people,,Male,,,MI,,,4.29,100000.0,12.5,800000.0,1.0,150000.0,25.0,600000.0,1.0,150000.0,25.0,,,,,,,150000.0,25.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,Mirmir,5,725,1-Oct-17,25-Feb-18,22-Oct-17,Media/Entertainment,portable photo booth,,Male,,,CA,,,4.29,350000.0,10.0,3500000.0,1.0,700000.0,20.0,3500000.0,1.0,700000.0,20.0,,,,,,,,,,,700000.0,20.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,Kwik-hang,5,726,1-Oct-17,25-Feb-18,22-Oct-17,Lifestyle/Home,curtain rod brackets,,Male,,,MA,,,4.29,80000.0,20.0,400000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,HumanBobber,5,727,1-Oct-17,25-Feb-18,22-Oct-17,Fitness/Sports/Outdoors,multi-functional personal flotation device,,Male,,,FL,,,4.29,120000.0,15.0,800000.0,1.0,120000.0,33.3,360000.0,1.0,120000.0,33.3,,,,,,,,,,,120000.0,33.3,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,NovelEffect,6,728,1-Oct-17,25-Feb-18,29-Oct-17,Children/Education,Novel Effect - storybook app with voice effects,,Mixed Team,,,WA,,,3.51,500000.0,10.0,5000000.0,1.0,500000.0,15.0,3333333.0,1.0,500000.0,15.0,,,,,,,,,500000.0,15.0,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,1.0,
9,FatherFigure,6,729,1-Oct-17,25-Feb-18,29-Oct-17,Children/Education,Father Figure - paternity clothing for dads,,Male,,,NY,,,3.51,80000.0,15.0,533333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,1.0,
9,DrainWig,6,730,1-Oct-17,25-Feb-18,29-Oct-17,Lifestyle/Home,DrainWig - hair catcher for shower drains,,Mixed Team,,,UT,,,3.51,300000.0,5.0,6000000.0,1.0,300000.0,15.0,2000000.0,1.0,300000.0,15.0,,,,,,,,,,,,,,,300000.0,15.0,,,,0.0,1.0,1.0,0.0,1.0,1.0,
9,BrazynLife,6,731,1-Oct-17,25-Feb-18,29-Oct-17,Fitness/Sports/Outdoors,Brazyn Life - collapsible foam roller,,Male,,,CA,,,3.51,225000.0,10.0,2250000.0,1.0,250000.0,20.0,1250000.0,2.0,125000.0,10.0,,,,,,,,,125000.0,10.0,,,,,,,125000.0,10.0,Sara Blakely,0.0,1.0,1.0,0.0,1.0,1.0,
9,GeoOrbital,7,732,1-Oct-17,25-Feb-18,29-Oct-17,Fitness/Sports/Outdoors,GeoOrbital - converts regular bikes into electric bikes,,Male,,,MA,,,3.18,500000.0,5.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,Qeepsake,7,733,1-Oct-17,25-Feb-18,29-Oct-17,Children/Education,Qeepsake - text message service that tracks baby milestones,,Male,,,MA,,,3.18,350000.0,10.0,3500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,WaiveCar,7,734,1-Oct-17,25-Feb-18,29-Oct-17,Automotive,"WaiveCar - an all-electric, free car-sharing service",,Male,Middle,,CA,Zoni Honig and Isaac Deutsch,1.0,3.18,500000.0,2.0,25000000.0,1.0,500000.0,2.0,25000000.0,1.0,500000.0,2.0,,,500000.0,,,,,,,,,,,,500000.0,2.0,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,Pearachute,7,735,1-Oct-17,25-Feb-18,29-Oct-17,Children/Education,Pearachute - kid-activity subscription service,,Female,,,IL,,,3.18,500000.0,6.0,8333333.0,1.0,500000.0,15.0,3333333.0,1.0,500000.0,15.0,,,,,,,500000.0,15.0,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,NoMo-Stach,8,736,1-Oct-17,25-Feb-18,5-Nov-17,Fashion/Beauty,No Mo-Stach - portable mustache removal kit,,Female,,,CA,,,4.03,100000.0,25.0,400000.0,1.0,100000.0,25.0,400000.0,2.0,50000.0,12.5,yes,,,,,,,,50000.0,12.5,,,,,,,50000.0,12.5,Bethenny Frankel,0.0,1.0,1.0,1.0,0.0,1.0,
9,SnoofyBee,8,737,1-Oct-17,25-Feb-18,5-Nov-17,Children/Education,Snoofybee - baby changing pad,,Mixed Team,,,OR,,,4.03,85000.0,10.0,850000.0,1.0,120000.0,20.0,600000.0,1.0,120000.0,20.0,,,,,,,,,120000.0,20.0,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,
9,DreamPad,8,738,1-Oct-17,25-Feb-18,5-Nov-17,Lifestyle/Home,DreamPad - sound-emitting pillows for better sleep,,Male,,,CO,,,4.03,800000.0,10.0,8000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,
9,SnarkyTea,8,739,1-Oct-17,25-Feb-18,5-Nov-17,Food and Beverage,Snarky Tea - tea blends for specific moods,,Female,,,PA,,,4.03,150000.0,25.0,600000.0,1.0,150000.0,50.0,300000.0,2.0,75000.0,25.0,,,,,,,,,,,,,,,75000.0,25.0,75000.0,25.0,Bethenny Frankel,0.0,1.0,1.0,1.0,0.0,1.0,
9,BrilliantPad,9,740,1-Oct-17,25-Feb-18,5-Nov-17,Pet Products,BrilliantPad - self-cleaning puppy pad and dog potty,,Male,,,IL,,,3.32,500000.0,5.0,10000000.0,1.0,500000.0,5.0,10000000.0,1.0,500000.0,5.0,yes,,,,,,,,500000.0,5.0,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,Bravo,9,741,1-Oct-17,25-Feb-18,5-Nov-17,Technology/Software,Bravo - tipping app,,Mixed Team,,,AZ,,,3.32,150000.0,5.0,3000000.0,1.0,150000.0,14.0,1071429.0,2.0,75000.0,7.0,,,,,,,75000.0,7.0,75000.0,7.0,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,HoopMaps,9,742,1-Oct-17,25-Feb-18,5-Nov-17,Fitness/Sports/Outdoors,HoopMaps - finds the nearest basketball games,,Male,,,CA,,,3.32,100000.0,5.0,2000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,
9,GloveStix,9,743,1-Oct-17,25-Feb-18,5-Nov-17,Fitness/Sports/Outdoors,Glovestix - athletic gear deodorizer,,Female,,,VA,,,3.32,150000.0,10.0,1500000.0,1.0,150000.0,15.0,1000000.0,2.0,75000.0,7.5,,,,,,,,,75000.0,7.5,,,,,,,75000.0,7.5,Alex Rodriguez,1.0,1.0,1.0,0.0,0.0,1.0,
9,Grypmat,10,744,1-Oct-17,25-Feb-18,12-Nov-17,Automotive,Grypmat - tray that will keep your tools in place,,Male,,,OH,,,4.24,200000.0,10.0,2000000.0,1.0,360000.0,30.0,1200000.0,3.0,120000.0,10.0,,,,,,,120000.0,10.0,120000.0,10.0,,,,,,,120000.0,10.0,Richard Branson,0.0,1.0,1.0,1.0,1.0,0.0,
9,DNASimple,10,745,1-Oct-17,25-Feb-18,12-Nov-17,Health/Wellness,DNA Simple - saliva donor service for science research,,Male,,,NY,,,4.24,100000.0,12.5,800000.0,1.0,200000.0,15.0,1333333.0,1.0,200000.0,15.0,,,,,,,200000.0,15.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,
9,Robin,10,746,1-Oct-17,25-Feb-18,12-Nov-17,Fitness/Sports/Outdoors,Robin - robotic lawnmower service,,Male,,,TX,,,4.24,500000.0,5.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,
9,SmartGurlz,10,747,1-Oct-17,25-Feb-18,12-Nov-17,Technology/Software,SmartGurlz - coding dolls for girls,,Female,,,MD,,,4.24,200000.0,5.0,4000000.0,1.0,200000.0,5.0,4000000.0,1.0,200000.0,5.0,,,,,,,,,,,,,200000.0,5.0,,,,,,0.0,1.0,1.0,1.0,1.0,0.0,
9,ReelyHookedFishCo.,11,748,1-Oct-17,25-Feb-18,12-Nov-17,Food and Beverage,Reely Hooked Fish Co. - healthy smoked fish dip,,Male,,,FL,,,3.63,75000.0,25.0,300000.0,1.0,75000.0,25.0,300000.0,1.0,75000.0,25.0,,,,,,,75000.0,25.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,CutBuddy,11,749,1-Oct-17,25-Feb-18,12-Nov-17,Fashion/Beauty,The Cut Buddy - multi-curve hair trimming guide tool,,Male,,,FL,,,3.63,300000.0,10.0,3000000.0,1.0,300000.0,20.0,1500000.0,1.0,300000.0,20.0,,,,,,,,,,,,,300000.0,20.0,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,Slumberkins,11,750,1-Oct-17,25-Feb-18,12-Nov-17,Children/Education,Slumberkins - stuffed animals for sensory stimulation,,Female,,,Non-US,,,3.63,175000.0,5.0,3500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,ProntoBev,11,751,1-Oct-17,25-Feb-18,12-Nov-17,Lifestyle/Home,ProntoBev - instant wine chiller,,Male,,,CA,,,3.63,100000.0,5.0,2000000.0,1.0,100000.0,25.0,400000.0,1.0,100000.0,25.0,,,,,,,100000.0,25.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,Hater,12,752,1-Oct-17,25-Feb-18,26-Nov-17,Technology/Software,Hater - dating app,,Male,,,NY,,,4.07,200000.0,5.0,4000000.0,1.0,200000.0,10.0,2000000.0,1.0,200000.0,10.0,,,,,,,200000.0,10.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,CocoTaps,12,753,1-Oct-17,25-Feb-18,26-Nov-17,Lifestyle/Home,Coco Taps - coconut drill tools for drinking straight out of the fruit,,Male,,,CA,,,4.07,150000.0,10.0,1500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,EverlyWell,12,754,1-Oct-17,25-Feb-18,26-Nov-17,Health/Wellness,EverlyWell - at-home lab testing,,Female,Young,,TX,Julia Cheek,0.0,4.07,1000000.0,5.0,20000000.0,1.0,1000000.0,5.0,20000000.0,1.0,1000000.0,5.0,,,1000000.0,,,,,,1000000.0,5.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,Mush,12,755,1-Oct-17,25-Feb-18,26-Nov-17,Food and Beverage,Mush - ready to eat oatmeal,,Female,Middle,,CA,Ashley Thompson and Kat Thomas,1.0,4.07,300000.0,10.0,3000000.0,1.0,300000.0,10.0,3000000.0,1.0,300000.0,10.0,,,300000.0,,,,300000.0,10.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,TheOriginalComfy,13,756,1-Oct-17,25-Feb-18,3-Dec-17,Fashion/Beauty,The Original Comfy - sweater blanket,,Male,,,AZ,,,3.7,50000.0,20.0,250000.0,1.0,50000.0,20.0,250000.0,1.0,50000.0,20.0,,,,,50000.0,20.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,ChristmasTreeHugger,13,757,1-Oct-17,25-Feb-18,3-Dec-17,Lifestyle/Home,Christmas Tree Hugger - bark-looking trunk cover for fake trees,,Male,,,NY,,,3.7,100000.0,20.0,500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,RokBlok,13,758,1-Oct-17,25-Feb-18,3-Dec-17,Media/Entertainment,RokBlok - portable record player,,Male,,,CA,,,3.7,300000.0,15.0,2000000.0,1.0,500000.0,100.0,500000.0,1.0,500000.0,100.0,,,,,,,,,,,500000.0,100.0,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,ModernChristmasTrees,13,759,1-Oct-17,25-Feb-18,3-Dec-17,Lifestyle/Home,Modern Christmas Trees - artificial tree that is collapsible,,Male,,,CO,,,3.7,100000.0,10.0,1000000.0,1.0,100000.0,18.0,555556.0,1.0,100000.0,18.0,yes,,,,100000.0,18.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,
9,Frywall,14,760,1-Oct-17,25-Feb-18,7-Jan-18,Lifestyle/Home,Frywall - spltter protection for frying pans,,Male,Middle,,NY,Yair Reiner,0.0,4.68,100000.0,10.0,1000000.0,1.0,100000.0,10.0,1000000.0,2.0,50000.0,5.0,,,100000.0,,,,,,50000.0,5.0,,,,,50000.0,5.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,EllipticalStroller,14,761,1-Oct-17,25-Feb-18,7-Jan-18,Fitness/Sports/Outdoors,Elliptical Stroller - eliptical stroller,,Male,,,FL,,,4.68,500000.0,40.0,1250000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,Inirv,14,762,1-Oct-17,25-Feb-18,7-Jan-18,Lifestyle/Home,Inirv - smart stove sensors,,Mixed Team,,,CA,,,4.68,800000.0,8.0,10000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,Birddogs,14,763,1-Oct-17,25-Feb-18,7-Jan-18,Fashion/Beauty,birddogs - gym shorts,,Male,,,NY,,,4.68,250000.0,1.5,16666667.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
9,iFork,15,764,1-Oct-17,25-Feb-18,7-Jan-18,Lifestyle/Home,iFork - picnic product line,,Male,,,NY,,,3.86,100000.0,5.0,2000000.0,1.0,100000.0,20.0,500000.0,1.0,100000.0,20.0,,,,,100000.0,20.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,Stasher,15,765,1-Oct-17,25-Feb-18,7-Jan-18,Green/CleanTech,Stasher - eco-friendly ziplock bags,,Female,Middle,,CA,Kat Nouri,0.0,3.86,400000.0,5.0,8000000.0,1.0,400000.0,15.0,2666667.0,1.0,400000.0,15.0,,,,,,,400000.0,15.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
9,Recharj,15,766,1-Oct-17,25-Feb-18,7-Jan-18,Business Services,Recharj - nap studios,,Male,,,DC,,,3.86,75000.0,15.0,500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,
